run_id,npz_name,source_kind,source_path,source_member,experiment,status,run_kind,timestamp_utc,sample_rate_hz_requested,sample_rate_hz_actual,sample_rate_error_hz,signal_frequency_hz,signal_frequency_measured_hz,fir_mode,power_tier_dbm,nblocks_requested,stale_blocks_dropped,nblocks_saved,nsamples,device_index,direct,gain_db,adc_mean_block_rms,adc_max,adc_min,adc_is_clipped,adc_passes_guard,guard_attempts,array_nblocks,array_nsamples,qc_has_required_metadata,qc_has_adc_shape,qc_nblocks_policy_ok,qc_status_ok,qc_analysis_pass,qc_recommended_pass,qc_reason
e2_sr3200000_f1500449_idx38_fir_default__pm30p0,e2_sr3200000_f1500449_idx38_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f1500449_idx38_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:21:14.482411+00:00,3200000.0,3200000.0,0.0,1500448.882173858,1500448.882173858,default,-30.0,6,1,5,2048,0,True,0.0,6.453248373970334,4,-12,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f159459_idx21_fir_default__pm30p0,e2_sr3200000_f159459_idx21_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f159459_idx21_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:23.151715+00:00,3200000.0,3200000.0,0.0,159458.82525109517,159458.82525109517,default,-30.0,6,1,5,2048,0,True,0.0,57.61790531983496,81,-79,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f16946_idx04_fir_default__pm30p0,e2_sr3200000_f16946_idx04_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f16946_idx04_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:21.133050+00:00,3200000.0,3200000.0,0.0,16946.340027005997,16946.340027005997,default,-30.0,6,1,5,2048,0,True,0.0,1.5796700076361696,2,-4,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f1711946_idx39_fir_default__pm30p0,e2_sr3200000_f1711946_idx39_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f1711946_idx39_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:21:19.183176+00:00,3200000.0,3200000.0,0.0,1711946.4800871578,1711946.4800871578,default,-30.0,6,1,5,2048,0,True,0.0,8.931441974767097,9,-16,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f181936_idx22_fir_default__pm30p0,e2_sr3200000_f181936_idx22_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f181936_idx22_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:26.059579+00:00,3200000.0,3200000.0,0.0,181935.53799176653,181935.53799176653,default,-30.0,6,1,5,2048,0,True,0.0,60.6703963196606,81,-82,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f19335_idx05_fir_default__pm30p0,e2_sr3200000_f19335_idx05_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f19335_idx05_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:25.827715+00:00,3200000.0,3200000.0,0.0,19335.032005596495,19335.032005596495,default,-30.0,6,1,5,2048,0,True,0.0,1.9793386144259344,3,-4,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f1953256_idx40_fir_default__pm30p0,e2_sr3200000_f1953256_idx40_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f1953256_idx40_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:21:23.879218+00:00,3200000.0,3200000.0,0.0,1953255.9792618207,1953255.9792618207,default,-30.0,6,1,5,2048,0,True,0.0,8.219799689230149,8,-15,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f207580_idx23_fir_default__pm30p0,e2_sr3200000_f207580_idx23_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f207580_idx23_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:28.978010+00:00,3200000.0,3200000.0,0.0,207580.48312616753,207580.48312616753,default,-30.0,6,1,5,2048,0,True,0.0,61.8906150647115,80,-82,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f22060_idx06_fir_default__pm30p0,e2_sr3200000_f22060_idx06_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f22060_idx06_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:30.519207+00:00,3200000.0,3200000.0,0.0,22060.424968558225,22060.424968558225,default,-30.0,6,1,5,2048,0,True,0.0,2.516768244887748,4,-5,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f2228580_idx41_fir_default__pm30p0,e2_sr3200000_f2228580_idx41_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f2228580_idx41_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:21:28.574574+00:00,3200000.0,3200000.0,0.0,2228579.55251488,2228579.55251488,default,-30.0,6,1,5,2048,0,True,0.0,3.5069347990636444,-1,-6,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f236840_idx24_fir_default__pm30p0,e2_sr3200000_f236840_idx24_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f236840_idx24_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:31.896398+00:00,3200000.0,3200000.0,0.0,236840.2427064202,236840.2427064202,default,-30.0,6,1,5,2048,0,True,0.0,62.312357369309005,79,-81,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f25170_idx07_fir_default__pm30p0,e2_sr3200000_f25170_idx07_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f25170_idx07_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:35.216756+00:00,3200000.0,3200000.0,0.0,25169.979012836524,25169.979012836524,default,-30.0,6,1,5,2048,0,True,0.0,3.285218180013981,5,-6,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f2542712_idx42_fir_default__pm30p0,e2_sr3200000_f2542712_idx42_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f2542712_idx42_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:21:33.346482+00:00,3200000.0,3200000.0,0.0,2542711.6950459303,2542711.6950459303,default,-30.0,6,1,5,2048,0,True,0.0,3.5009280068770643,0,-6,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f270224_idx25_fir_default__pm30p0,e2_sr3200000_f270224_idx25_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f270224_idx25_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:34.813085+00:00,3200000.0,3200000.0,0.0,270224.34730119887,270224.34730119887,default,-30.0,6,1,5,2048,0,True,0.0,62.40925249524023,78,-80,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f28718_idx08_fir_default__pm30p0,e2_sr3200000_f28718_idx08_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f28718_idx08_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:39.904742+00:00,3200000.0,3200000.0,0.0,28717.84403109062,28717.84403109062,default,-30.0,6,1,5,2048,0,True,0.0,4.2692494501282505,7,-7,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f2901123_idx43_fir_default__pm30p0,e2_sr3200000_f2901123_idx43_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f2901123_idx43_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:21:38.042115+00:00,3200000.0,3200000.0,0.0,2901122.7159593026,2901122.7159593026,default,-30.0,6,1,5,2048,0,True,0.0,3.361615801264384,-1,-6,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f308314_idx26_fir_default__pm30p0,e2_sr3200000_f308314_idx26_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f308314_idx26_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:37.724373+00:00,3200000.0,3200000.0,0.0,308314.14898047433,308314.14898047433,default,-30.0,6,1,5,2048,0,True,0.0,61.85371794178369,77,-78,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f32766_idx09_fir_default__pm30p0,e2_sr3200000_f32766_idx09_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f32766_idx09_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:44.605373+00:00,3200000.0,3200000.0,0.0,32765.802679988257,32765.802679988257,default,-30.0,6,1,5,2048,0,True,0.0,5.533853183740463,8,-8,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f3310054_idx44_fir_default__pm30p0,e2_sr3200000_f3310054_idx44_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f3310054_idx44_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:21:42.744740+00:00,3200000.0,3200000.0,0.0,3310053.9984353455,3310053.9984353455,default,-30.0,6,1,5,2048,0,True,0.0,3.3968982310381945,0,-6,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f351773_idx27_fir_default__pm30p0,e2_sr3200000_f351773_idx27_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f351773_idx27_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:40.635766+00:00,3200000.0,3200000.0,0.0,351772.94500262156,351772.94500262156,default,-30.0,6,1,5,2048,0,True,0.0,60.50807841665736,76,-77,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f37384_idx10_fir_default__pm30p0,e2_sr3200000_f37384_idx10_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f37384_idx10_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:49.300284+00:00,3200000.0,3200000.0,0.0,37384.346265744076,37384.346265744076,default,-30.0,6,1,5,2048,0,True,0.0,7.182347475098247,11,-10,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f3776627_idx45_fir_default__pm30p0,e2_sr3200000_f3776627_idx45_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f3776627_idx45_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:21:47.441779+00:00,3200000.0,3200000.0,0.0,3776626.6874150103,3776626.6874150103,default,-30.0,6,1,5,2048,0,True,0.0,3.1208125384055116,0,-5,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f401358_idx28_fir_default__pm30p0,e2_sr3200000_f401358_idx28_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f401358_idx28_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:43.554306+00:00,3200000.0,3200000.0,0.0,401357.5284981632,401357.5284981632,default,-30.0,6,1,5,2048,0,True,0.0,59.07930667285357,76,-77,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f42654_idx11_fir_default__pm30p0,e2_sr3200000_f42654_idx11_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f42654_idx11_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:19:53.992028+00:00,3200000.0,3200000.0,0.0,42653.902282413335,42653.902282413335,default,-30.0,6,1,5,2048,0,True,0.0,9.26303464976218,14,-13,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f4308966_idx46_fir_default__pm30p0,e2_sr3200000_f4308966_idx46_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f4308966_idx46_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:21:52.136260+00:00,3200000.0,3200000.0,0.0,4308965.697489312,4308965.697489312,default,-30.0,6,1,5,2048,0,True,0.0,3.1190014249954223,-1,-5,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f457931_idx29_fir_default__pm30p0,e2_sr3200000_f457931_idx29_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f457931_idx29_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:46.470615+00:00,3200000.0,3200000.0,0.0,457931.36729418853,457931.36729418853,default,-30.0,6,1,5,2048,0,True,0.0,57.54998016785595,78,-78,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f48666_idx12_fir_default__pm30p0,e2_sr3200000_f48666_idx12_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f48666_idx12_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:19:56.910314+00:00,3200000.0,3200000.0,0.0,48666.234979338624,48666.234979338624,default,-30.0,6,1,5,2048,0,True,0.0,11.870634661794305,18,-16,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f4916341_idx47_fir_default__pm30p0,e2_sr3200000_f4916341_idx47_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f4916341_idx47_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:21:56.836565+00:00,3200000.0,3200000.0,0.0,4916341.200471748,4916341.200471748,default,-30.0,6,1,5,2048,0,True,0.0,3.02852716917195,0,-5,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f522480_idx30_fir_default__pm30p0,e2_sr3200000_f522480_idx30_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f522480_idx30_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:49.381286+00:00,3200000.0,3200000.0,0.0,522479.64037601027,522479.64037601027,default,-30.0,6,1,5,2048,0,True,0.0,56.43891893588797,80,-80,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f55526_idx13_fir_default__pm30p0,e2_sr3200000_f55526_idx13_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f55526_idx13_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:19:59.826253+00:00,3200000.0,3200000.0,0.0,55526.04334728653,55526.04334728653,default,-30.0,6,1,5,2048,0,True,0.0,15.061646621423893,23,-20,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f5609330_idx48_fir_default__pm30p0,e2_sr3200000_f5609330_idx48_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f5609330_idx48_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:22:01.529991+00:00,3200000.0,3200000.0,0.0,5609330.056523614,5609330.056523614,default,-30.0,6,1,5,2048,0,True,0.0,2.931056797376667,1,-6,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f596126_idx31_fir_default__pm30p0,e2_sr3200000_f596126_idx31_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f596126_idx31_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:52.294545+00:00,3200000.0,3200000.0,0.0,596126.3938315717,596126.3938315717,default,-30.0,6,1,5,2048,0,True,0.0,55.7570103180182,80,-82,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f63353_idx14_fir_default__pm30p0,e2_sr3200000_f63353_idx14_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f63353_idx14_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:02.735890+00:00,3200000.0,3200000.0,0.0,63352.7843506631,63352.7843506631,default,-30.0,6,1,5,2048,0,True,0.0,18.990300028437712,30,-25,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f6400000_idx49_fir_default__pm30p0,e2_sr3200000_f6400000_idx49_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f6400000_idx49_fir_default__pm30p0.npz,E2,captured_guard_fail,bandpass_sweep_capture,2026-02-09T04:22:06.233182+00:00,3200000.0,3200000.0,0.0,6400000.0,6400000.0,default,-30.0,6,1,5,2048,0,True,0.0,0.726682248878129,0,-1,False,False,3,5,2048,True,True,True,True,True,False,guard_fail
e2_sr3200000_f680154_idx32_fir_default__pm30p0,e2_sr3200000_f680154_idx32_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f680154_idx32_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:55.212205+00:00,3200000.0,3200000.0,0.0,680154.1150328637,680154.1150328637,default,-30.0,6,1,5,2048,0,True,0.0,55.451815144116765,77,-82,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f72283_idx15_fir_default__pm30p0,e2_sr3200000_f72283_idx15_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f72283_idx15_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:05.654188+00:00,3200000.0,3200000.0,0.0,72282.75315564635,72282.75315564635,default,-30.0,6,1,5,2048,0,True,0.0,23.63143330120584,38,-32,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f776026_idx33_fir_default__pm30p0,e2_sr3200000_f776026_idx33_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f776026_idx33_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:58.128761+00:00,3200000.0,3200000.0,0.0,776026.0659199092,776026.0659199092,default,-30.0,6,1,5,2048,0,True,0.0,56.05167776682818,76,-83,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f82471_idx16_fir_default__pm30p0,e2_sr3200000_f82471_idx16_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f82471_idx16_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:08.576096+00:00,3200000.0,3200000.0,0.0,82471.45657940471,82471.45657940471,default,-30.0,6,1,5,2048,0,True,0.0,28.975081464966728,46,-38,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f885412_idx34_fir_default__pm30p0,e2_sr3200000_f885412_idx34_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f885412_idx34_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:21:01.043677+00:00,3200000.0,3200000.0,0.0,885411.7642999699,885411.7642999699,default,-30.0,6,1,5,2048,0,True,0.0,55.93660970723215,75,-84,False,True,1,5,2048,True,True,True,True,True,True,ok
e2_sr3200000_f94096_idx17_fir_default__pm30p0,e2_sr3200000_f94096_idx17_fir_default__pm30p0.npz,tar,/Users/junruiting/GitHub/ugradio/labs/01/data/raw/e2.tar.gz,e2/e2_sr3200000_f94096_idx17_fir_default__pm30p0.npz,E2,captured,bandpass_sweep_capture,2026-02-09T04:20:11.491653+00:00,3200000.0,3200000.0,0.0,94096.32109173918,94096.32109173918,default,-30.0,6,1,5,2048,0,True,0.0,34.82016656246405,56,-46,False,True,1,5,2048,True,True,True,True,True,True,ok
